product_id,product_name,category,warehouse_location,stock_status,selling_price,original_price,discount_rate,rating_score,review_count,cumulative_units_sold,latest_snapshot_date,avg_daily_units_sold,avg_daily_revenue,total_period_revenue,avg_discount_rate,avg_rating_score,avg_review_count,stock_availability_rate,observation_days,sales_volatility,segment_id,pca_component_1,pca_component_2,distance_to_center,representative_rank,is_representative_product
2862926587,Giày Thể Thao Nike Men's Full Force Low Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,2649000,2649000,0.0,4.6363636364,11,53,2026-03-20,0.13793103448275862,363551.724137931,10543000.0,0.00899493628044415,4.6363636364,11.0,1.0,29,0.3509312031717982,0,-0.10003911556435495,0.004153515198227407,0.8836445217649539,56,False
2862926590,Giày Thể Thao Nike Men's Legend Essential 3 Next Nature Workout Shoes - Ashen Slate,Giày tập huấn luyện nam,Tây Ninh,Còn hàng,1909000,1909000,0.0,5.0,15,85,2026-03-20,21.25,39737500.0,158950000.0,0.010214772132006287,5.0,15.0,1.0,4,42.5,1,16.38756894606889,-1.864288177474798,4.228731533820465,4,False
2862931548,Giày Thể Thao Nike Men's Downshifter 13 Road Running Shoes - Sail,Giày chạy bộ nam,Tây Ninh,Còn hàng,2069000,2069000,0.0,5.0,8,19,2026-03-20,0.0,0.0,0.0,0.007299878335361077,5.0,8.0,0.9310344827586207,29,0.0,0,-0.5800205961926486,-0.22443396509804403,1.127537897650031,186,False
2862932545,Quần Ngắn Nike Dri-FIT Kids' Challenger Big Kids' (Boys') Training Shorts - Oil Green,Quần Short thể thao nam,Tây Ninh,Còn hàng,659000,659000,0.0,5.0,4,12,2026-03-20,0.034482758620689655,22724.137931034482,659000.0,0.0005232588561561404,5.0,4.0,1.0,29,0.18569533817705186,0,-0.5352821298608945,-0.31331616971526455,1.5817983380371867,380,False
2862936579,Giày Thể Thao Nike Women's Court Royale 2 Shoes - Black,Giày thể thao,Thành phố Hồ Chí Minh,Còn hàng,1609000,1609000,0.0,5.0,6,34,2026-03-20,0.13793103448275862,219137.93103448275,6355000.0,0.007158012044319667,5.0,6.0,1.0,29,0.4411136823860458,0,-0.2909113566800785,-0.22933456137390687,0.7317624065380132,24,False
2862938571,Giày Quai Hậu Nike Kids' Sunray Protect 2 Little Kids' Preschool (Boys') Sandals - Hyper Pink,Giày thể thao,Tây Ninh,Còn hàng,919000,919000,0.0,5.0,6,18,2026-03-20,0.0,0.0,0.0,0.007692019061198455,5.0,6.0,0.9310344827586207,29,0.0,0,-0.5724695092413137,-0.08454740901292172,1.5902149605587252,388,False
2862939528,Quần Ngắn Nike Women's Tempo Brief-Lined Running Shorts - Black,Quần Short thể thao nữ,Tây Ninh,Còn hàng,919000,919000,0.0,4.3793103448,29,134,2026-03-13,67.0,61573000.0,123146000.0,0.0,4.3793103448,29.0,1.0,2,94.75230867899737,1,30.891340901163062,-3.0073664314265183,18.809692557329477,9,False
2862941509,Giày Thể Thao Nike Women's Air Max 90 Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,3519000,3519000,0.0,4.3333333333,6,16,2026-03-20,0.034482758620689655,118896.55172413793,3448000.0,0.007261075344680601,4.3333333333,6.0,1.0,29,0.18569533817705186,0,-0.4394871663276003,-0.7160082360067876,1.8580409303787282,440,False
2862943600,Giày Thể Thao Nike Women's Blazer Low Platform Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2779000,2779000,0.0,5.0,2,16,2026-03-20,0.13793103448275862,378517.2413793103,10977000.0,0.007258875060490626,5.0,2.0,1.0,29,0.4411136823860458,0,-0.234540801129571,-0.8526326030112326,1.0397898720536833,140,False
2862943608,Giày Thể Thao Nike Women's Air Max SC Shoes - Black,Giày thể thao,Tây Ninh,Còn hàng,2189000,2189000,0.0,4.8333333333,6,23,2026-03-20,0.13793103448275862,301586.2068965517,8746000.0,0.0020793623288858083,4.833333333299999,6.0,1.0,29,0.4411136823860458,0,-0.23553398582210022,-0.4447077125278985,0.4283038969638668,1,True
2862943623,Tất Nike Everyday Essential Ankle Socks (3 Pairs) - Black,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,4.8709677419,31,156,2026-03-20,0.5172413793103449,237413.7931034483,6885000.0,0.00075125835774923,4.869187986644827,30.586206896551722,1.0,29,0.9863601796204501,2,0.25591670118171317,2.372054638222828,2.5032386071072215,22,False
