product_id,product_name,category,warehouse_location,stock_status,selling_price,original_price,discount_rate,rating_score,review_count,cumulative_units_sold,latest_snapshot_date,avg_daily_units_sold,avg_daily_revenue,total_period_revenue,avg_discount_rate,avg_rating_score,avg_review_count,stock_availability_rate,observation_days,sales_volatility,segment_id
2748069994,Giày Thể Thao Nike Men's Tanjun Shoes - White,Giày sneaker nam,Thành phố Hồ Chí Minh,Còn hàng,1813000,1909000,0.05028810895756941,4.3076923077,13,47,2026-03-20,0.06896551724137931,128344.8275862069,3722000.0,0.01360163291848052,4.556546901382758,11.758620689655173,1.0,29,0.25788071477756375,0
2748086959,Giày Thể Thao Nike Men's Court Vision Low Next Nature Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,1909000,1909000,0.0,4.7910447761,67,263,2026-03-20,1.0,1907275.8620689656,55311000.0,0.0003612651505572515,4.810895771851724,62.58620689655172,1.0,29,1.0350983390135313,2
2748113964,Áo Thể Thao Nike Dri-FIT Men's UV Hyverse Short-Sleeve Fitness Top - Ashen Slate,Áo thun thể thao nam,Tây Ninh,Còn hàng,919000,919000,0.0,4.8461538462,39,128,2026-03-20,0.0,0.0,0.0,0.0018761022100484035,4.8461538462,39.0,1.0,29,0.0,2
2748113965,Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - White,Giày chạy bộ nam,Tây Ninh,Còn hàng,1789000,1789000,0.0,4.6571428571,35,123,2026-03-20,0.2413793103448276,430448.275862069,12483000.0,0.003276729438522773,4.6571428571,35.0,1.0,29,0.4354941703556927,0
2748113966,Tất Cổ Cao Nike Dri-FIT Sportswear Everyday Essential Crew Socks (3 Pairs) - Black,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,5.0,17,74,2026-03-20,0.034482758620689655,15827.586206896553,459000.0,0.0,5.0,17.0,1.0,29,0.18569533817705186,0
2748120951,Dép Quai Ngang Nike Women's Calm Slides - Black,Dép xỏ ngón,Thành phố Hồ Chí Minh,Còn hàng,1479000,1479000,0.0,4.8709677419,31,170,2026-03-15,0.14285714285714285,211285.7142857143,1479000.0,0.003863614411281754,4.863340219271429,29.285714285714285,1.0,7,0.37796447300922725,2
2748125857,Giày Thể Thao Nike Men's Winflo 11 Road Running Shoes - Glacier Blue,Giày chạy bộ nam,Tây Ninh,Còn hàng,2929000,2929000,0.0,4.6923076923,26,87,2026-03-20,0.0,0.0,0.0,0.00900625139802922,4.6923076923,26.0,1.0,29,0.0,0
2748131907,Áo Thể Thao Nike Dri-FIT Men's Primary Training T-Shirt - Black,Áo thun thể thao nam,Tây Ninh,Còn hàng,1279000,1279000,0.0,5.0,20,74,2026-03-20,0.20689655172413793,264620.6896551724,7674000.0,0.0,5.0,19.137931034482758,1.0,29,0.5592923044110288,0
2748145810,Tất Cổ Cao Nike Everyday Plus Cushioned Training Crew Socks (3 Pairs) - White,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Hết hàng,459000,459000,0.0,4.9259259259,108,600,2026-02-26,0.0,0.0,0.0,0.0,4.925925925899999,108.0,0.8571428571428571,7,0.0,2
2748146798,Giày Thể Thao Nike Men's Blazer Low '77 Vintage Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,2499000,2499000,0.0,5.0,6,23,2026-03-20,0.034482758620689655,86172.41379310345,2499000.0,0.0082791737384609,5.0,6.0,1.0,29,0.18569533817705183,0
2748184678,Giày Thể Thao Nike Men's Waffle Nav Shoes - Black,Giày sneaker nam,Thành phố Hồ Chí Minh,Còn hàng,2349000,2349000,0.0,4.8611111111,36,135,2026-03-20,0.20689655172413793,485655.1724137931,14084000.0,0.0017322117995919024,4.858237547858621,35.275862068965516,1.0,29,0.4122508203948855,2
2748188701,Quần Bó Thể Thao Nike Women's One High-Waisted Full-Length Leggings - Bicoastal,Quần dài thể thao nữ,Tây Ninh,Còn hàng,1379000,1379000,0.0,5.0,6,29,2026-03-20,1.2608695652173914,1738739.1304347827,39991000.0,0.0003152883311788631,5.0,6.0,1.0,23,6.046918007655168,0
2748191687,Giày Thể Thao Nike Men's P-6000 Shoes - Sail,Giày sneaker nam,Tây Ninh,Hết hàng,2929000,2929000,0.0,4.9714285714,35,95,2026-03-09,0.16666666666666666,471833.3333333333,8493000.0,0.005576419710936611,4.971101774027777,34.611111111111114,0.8888888888888888,18,0.5144957554275265,0
2748191695,Giày Thể Thao Nike Men's Air Max Nuaxis Shoes - Football Grey,Giày sneaker nam,Tây Ninh,Còn hàng,2649000,2649000,0.0,5.0,3,13,2026-03-20,0.034482758620689655,91344.8275862069,2649000.0,0.007263638848752294,5.0,3.0,1.0,29,0.18569533817705183,0
2748192688,Giày Thể Thao Nike Men's Downshifter 13 Road Running Shoes - White,Giày chạy bộ nam,Tây Ninh,Còn hàng,2069000,2069000,0.0,4.6363636364,22,101,2026-03-20,0.2413793103448276,499068.9655172414,14473000.0,0.006249895835069416,4.8035527690482756,21.03448275862069,1.0,29,0.7862738714883138,0
2748193712,Giày Thể Thao Nike Women's Gamma Force Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2649000,2649000,0.0,4.9047619048,21,68,2026-03-20,0.13793103448275862,363206.8965517241,10533000.0,0.007263638848752294,4.9047619048,21.0,1.0,29,0.3509312031717982,0
2748197716,Giày Thể Thao Nike Women's Waffle Debut Shoes - White,Giày sneaker nữ,Tây Ninh,Còn hàng,2069000,2069000,0.0,5.0,11,44,2026-03-20,0.034482758620689655,71344.8275862069,2069000.0,0.007299878335361077,5.0,11.0,1.0,29,0.18569533817705186,0
2748198580,Giày Thể Thao Nike Men's Blazer Low '77 Vintage Shoes - White,Giày sneaker nam,Thành phố Hồ Chí Minh,Còn hàng,2499000,2499000,0.0,4.8823529412,34,183,2026-03-20,0.20689655172413793,517034.4827586207,14994000.0,0.0017248278621793543,4.8823529412,34.0,1.0,29,0.5592923044110288,2
2748220562,Giày Thể Thao Nike Men's Interact Run Road Running Shoes - Black,Giày chạy bộ nam,Tây Ninh,Còn hàng,2349000,2349000,0.0,4.7857142857,14,80,2026-03-20,0.1724137931034483,396862.0689655172,11509000.0,0.0017322117995919024,4.7857142857,14.0,1.0,29,0.5391107438074945,0
2748221478,Giày Thể Thao Nike Men's Court Legacy Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,2069000,2069000,0.0,4.7826086957,23,95,2026-03-20,0.06896551724137931,142689.6551724138,4138000.0,0.006933217779703672,4.7826086957,23.0,1.0,29,0.25788071477756375,0
2748221484,Giày Thể Thao Nike Men's Blazer Mid Pro Club Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,3239000,3239000,0.0,4.4,10,35,2026-03-20,0.0,0.0,0.0,0.008293321693583587,4.4,10.0,1.0,29,0.0,0
2748221561,Giày Thể Thao Nike Women's Court Legacy Life Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2374000,2499000,0.05002000800320128,4.2222222222,18,97,2026-03-20,0.27586206896551724,684034.4827586206,19837000.0,0.010348967173076127,4.082758620717241,15.310344827586206,1.0,29,0.5275652785700642,0
2748224486,Áo Thun Tay Ngắn Nike Men's Sportswear Club T-Shirt - Black,Áo phông & Áo ba lỗ,Tây Ninh,Hết hàng,599000,599000,0.0,5.0,14,96,2026-03-09,0.7222222222222222,430388.8888888889,7747000.0,0.0,5.0,11.166666666666666,0.9444444444444444,18,1.227410260553666,0
2748226599,Giày Thể Thao Nike Women's Gamma Force Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2649000,2649000,0.0,5.0,12,30,2026-03-20,0.0,0.0,0.0,0.007263638848752294,5.0,12.0,1.0,29,0.0,0
2748228469,Giày Thể Thao Nike Men's Tanjun Shoes - Black,Giày sneaker nam,Thành phố Hồ Chí Minh,Còn hàng,1813000,1909000,0.05028810895756941,4.7777777778,36,120,2026-03-20,0.3103448275862069,581827.5862068966,16873000.0,0.011849496938277849,4.77285810877931,35.241379310344826,1.0,29,0.5413902920037097,0
2748228511,Giày Thể Thao Nike Men's Winflo 11 Road Running Shoes - Black,Giày chạy bộ nam,Tây Ninh,Còn hàng,2929000,2929000,0.0,4.8958333333,48,199,2026-03-20,0.0,0.0,0.0,0.0,4.895833333299999,48.0,1.0,29,0.0,2
2748228561,Giày Thể Thao Nike Women's Gamma Force Shoes - White,Giày thể thao,Thành phố Hồ Chí Minh,Còn hàng,2639000,2639000,0.0,4.2272727273,22,112,2026-03-20,0.7586206896551724,2007862.0689655172,58228000.0,0.005193892295075565,4.210521208993104,19.79310344827586,1.0,29,2.29370524345269,0
2748234436,Áo Thun Tay Ngắn Nike Men's Sportswear T-Shirt - Sail,Áo phông & Áo ba lỗ,Tây Ninh,Còn hàng,1019000,1019000,0.0,4.5555555556,9,37,2026-03-20,0.13793103448275862,140206.89655172414,4066000.0,0.00033839802375554127,4.984674329503448,7.206896551724138,1.0,29,0.44111368238604587,0
2748250514,Giày Thể Thao Nike Women's Court Vision Low Next Nature Shoes - White,Giày thể thao,Thành phố Hồ Chí Minh,Còn hàng,1909000,1909000,0.0,4.4222222222,46,214,2026-03-20,0.3076923076923077,587384.6153846154,7636000.0,0.0,4.476068376061539,44.61538461538461,0.6923076923076923,13,0.8548504142651103,2
2748250515,Giày Thể Thao Nike Women's Court Legacy Next Nature Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2069000,2069000,0.0,4.5555555556,18,120,2026-03-20,0.10344827586206896,213689.6551724138,6197000.0,0.005199913334777754,4.5555555556,18.0,1.0,29,0.3099340466946034,0
2748281414,Tất Cổ Cao Nike Everyday Lightweight Training Crew Socks (3 Pairs) - Black,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,4.8282828283,99,541,2026-03-20,0.6206896551724138,283172.4137931034,8212000.0,0.00075125835774923,4.831698861293103,97.6896551724138,1.0,29,1.207529742415372,2
2748287393,Giày Thể Thao Nike Men's Court Legacy Shoes - Black,Giày sneaker nam,Tây Ninh,Còn hàng,2069000,2069000,0.0,4.4090909091,22,70,2026-03-20,0.20689655172413793,419793.1034482759,12174000.0,0.009033182780286995,4.3955067920862065,21.517241379310345,1.0,29,0.4913036844405175,0
2748287472,Giày Thể Thao Nike Women's Court Vision Low Next Nature Shoes - Black,Giày thể thao,Thành phố Hồ Chí Minh,Hết hàng,1909000,1909000,0.0,4.7037037037,27,166,2026-02-23,0.0,0.0,0.0,0.0,4.7037037037,27.0,0.0,4,0.0,2
2748288464,Giày Thể Thao Nike Women's Legend Essential 3 Next Nature Workout Shoes - Light Iron Ore,Giày tập huấn luyện nữ,Thành phố Hồ Chí Minh,Còn hàng,1909000,1909000,0.0,4.5714285714,14,77,2026-03-20,0.03571428571428571,68178.57142857143,1909000.0,0.007034348574421911,4.5714285714,14.0,1.0,28,0.1889822365046136,0
2748294443,Giày Thể Thao Nike Women's Court Legacy Life Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2499000,2499000,0.0,4.7333333333,15,76,2026-03-20,0.034482758620689655,86172.41379310345,2499000.0,0.008969104883332642,4.730706075506896,14.862068965517242,1.0,29,0.18569533817705186,0
2748304368,Giày Thể Thao Nike Men's Revolution 7 (Extra Wide) Road Running Shoes - Black,Giày chạy bộ nam,Tây Ninh,Còn hàng,1789000,1789000,0.0,4.65625,32,109,2026-03-16,0.04,71560.0,1789000.0,0.006036892118501957,4.65625,32.0,1.0,25,0.2,0
2748316282,Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - White,Giày chạy bộ nam,Tây Ninh,Còn hàng,1789000,1789000,0.0,4.8,20,58,2026-03-20,0.06896551724137931,123379.31034482758,3578000.0,0.005396966134037509,4.8,20.0,1.0,29,0.25788071477756375,0
2748318312,Giày Thể Thao Nike Men's Downshifter 13 Road Running Shoes - Black,Giày chạy bộ nam,Tây Ninh,Còn hàng,2069000,2069000,0.0,4.9,51,186,2026-03-20,0.0,0.0,0.0,0.001733304444925918,4.9,51.0,1.0,29,0.0,2
2748320241,Áo Thun Tay Ngắn Nike Men's Sportswear T-Shirt - Sail,Áo phông & Áo ba lỗ,Tây Ninh,Còn hàng,919000,919000,0.0,5.0,7,16,2026-03-20,0.034482758620689655,31689.655172413793,919000.0,0.0003752204420096807,5.0,6.620689655172414,1.0,29,0.18569533817705183,0
2748325358,Áo Thun Tay Ngắn Nike Dri-FIT Women's One Relaxed Short-Sleeve Top - Bicoastal,Áo thun thể thao nữ,Tây Ninh,Còn hàng,1019000,1019000,0.0,5.0,1,14,2026-03-20,0.10344827586206896,105413.79310344828,3057000.0,0.0013874318973977192,5.0,1.0,1.0,29,0.3099340466946034,0
2748329324,Giày Thể Thao Nike Women's Downshifter 13 Road Running Shoes - Black,Giày chạy bộ nữ,Thành phố Hồ Chí Minh,Còn hàng,1965000,2069000,0.05026582890285162,4.8888888889,45,175,2026-03-20,0.10344827586206896,213344.8275862069,6187000.0,0.005199913334777754,4.8888888889,45.0,1.0,29,0.30993404669460334,2
2748331243,Giày Thể Thao Nike Men's Interact Run Road Running Shoes - White,Giày chạy bộ nam,Tây Ninh,Còn hàng,2349000,2349000,0.0,5.0,9,41,2026-03-20,0.06896551724137931,162000.0,4698000.0,0.0017322117995919024,5.0,9.0,1.0,29,0.25788071477756375,0
2748333205,Áo Thun Tay Ngắn Nike Men's Sportswear T-Shirt - Black,Áo phông & Áo ba lỗ,Tây Ninh,Còn hàng,1019000,1019000,0.0,5.0,9,36,2026-03-20,0.10344827586206896,105413.79310344828,3057000.0,0.00033839802375554127,5.0,8.517241379310345,1.0,29,0.30993404669460334,0
2748343210,Áo Tanktop Thể Thao Nike Dri-FIT Men's Hyverse Sleevess Fitness Tank - Bicoastal,Áo thun thể thao nam,Tây Ninh,Còn hàng,919000,919000,0.0,4.4,10,49,2026-03-20,0.20689655172413793,190137.93103448275,5514000.0,0.0003752204420096807,4.6344827586344834,9.379310344827585,1.0,29,0.6750296472233955,0
2748343262,Giày Thể Thao Nike Women's Court Vision Alta Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2189000,2189000,0.0,4.7894736842,19,92,2026-03-20,0.06896551724137931,150965.5172413793,4378000.0,0.007277768151100329,4.898366606165517,18.482758620689655,1.0,29,0.25788071477756375,0
2748346266,Tất Cổ Cao Nike Men's Everyday Lightweight Training Crew Socks (3 Pairs) - Black,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,5.0,59,380,2026-03-20,0.034482758620689655,15482.758620689656,449000.0,0.00075125835774923,5.0,59.0,1.0,29,0.18569533817705186,2
2748348282,Giày Thể Thao Nike Women's Revolution 7 Road Running Shoes - Black,Giày chạy bộ nữ,Thành phố Hồ Chí Minh,Còn hàng,1789000,1789000,0.0,4.862745098,51,0,2026-03-20,0.08695652173913043,155565.21739130435,3578000.0,0.002187279753080419,4.862745098,51.0,1.0,23,0.2881040655200304,0
2748352198,Giày Thể Thao Nike Men's Killshot 2 Leather Shoes - Cream II,Giày sneaker nam,Tây Ninh,Còn hàng,2779000,2779000,0.0,4.88,25,107,2026-03-20,0.06896551724137931,191655.1724137931,5558000.0,0.005174275043118959,4.878620689655172,24.724137931034484,1.0,29,0.25788071477756375,0
2748356169,Giày Thể Thao Nike Men's Full Force Low Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,2639000,2639000,0.0,4.8656716418,67,274,2026-03-20,0.8620689655172413,2281896.5517241377,66175000.0,0.005193892295075565,4.8599701893206895,64.3103448275862,1.0,29,1.4571042204865121,2
2748361182,Tất Cổ Cao Nike Everyday Plus Cushioned Training Crew Socks (3 Pairs) - Multi-Color,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,4.619047619,21,96,2026-03-20,0.06896551724137931,31655.172413793105,918000.0,0.00075125835774923,4.793760262724137,20.03448275862069,1.0,29,0.25788071477756375,0
2748362217,Giày Thể Thao Nike Women's Quest 5 Road Running Shoes - Barely Grape,Giày chạy bộ nữ,Tây Ninh,Còn hàng,2189000,2189000,0.0,4.7142857143,14,71,2026-03-20,0.13793103448275862,301931.0344827586,8756000.0,0.009010570091838503,4.7142857143,14.0,1.0,29,0.5808945030255667,0
2748368220,Áo Ngực Thể Thao Nike Women's Swoosh Medium Support Padded Sports Bra - Black,Áo lót thể thao nữ,Thành phố Hồ Chí Minh,Còn hàng,1019000,1019000,0.0,4.7391304348,23,139,2026-03-20,0.10344827586206896,105413.79310344828,3057000.0,0.002064227944908802,4.7391304348,23.0,1.0,29,0.30993404669460334,0
2748371092,Giày Thể Thao Nike Men's Killshot 2 Leather Shoes - Light Bone,Giày sneaker nam,Thành phố Hồ Chí Minh,Còn hàng,3239000,3239000,0.0,4.64,25,111,2026-03-20,0.10344827586206896,334724.1379310345,9707000.0,0.0,4.629137931034483,24.275862068965516,1.0,29,0.3099340466946034,0
2748373119,Giày Thể Thao Nike Men's Court Royale 2 Next Nature Shoes - Black,Giày sneaker nam,Tây Ninh,Còn hàng,1609000,1609000,0.0,4.515625,64,227,2026-03-20,0.3103448275862069,496206.8965517241,14390000.0,0.002378860290178093,4.515625,64.0,0.9655172413793104,29,0.603764871207686,2
2748373221,Giày Thể Thao Nike Women's Run Swift 3 Road Running Shoes - Black,Giày chạy bộ nữ,Tây Ninh,Còn hàng,2079000,2189000,0.05025125628140704,5.0,12,49,2026-03-20,0.20689655172413793,446137.9310344828,12938000.0,0.009703690868133772,5.0,11.0,1.0,29,0.4913036844405175,0
2748374106,Giày Thể Thao Nike Men's Full Force Low Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,2649000,2649000,0.0,5.0,8,48,2026-03-20,0.13793103448275862,363551.724137931,10543000.0,0.007263638848752294,5.0,7.551724137931035,1.0,29,0.35093120317179816,0
2748374199,Giày Thể Thao Nike Women's Court Vision Low Next Nature Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,1909000,1909000,0.0,4.3076923077,39,236,2026-03-20,1.3793103448275863,2633103.4482758623,76360000.0,0.0,4.294261803344828,38.275862068965516,1.0,29,6.102773333864859,2
2748376171,Giày Thể Thao Nike Women's Court Legacy Next Nature Shoes - Sanddrift,Giày sneaker nữ,Tây Ninh,Còn hàng,1965000,2069000,0.05026582890285162,4.5909090909,21,102,2026-03-20,0.2413793103448276,495482.7586206897,14369000.0,0.008666522224629589,4.640950338234482,20.03448275862069,1.0,29,0.5109635445336237,0
2748381171,Giày Thể Thao Nike Women's Court Vision Alta Shoes - Pink Oxford,Giày thể thao,Tây Ninh,Còn hàng,2189000,2189000,0.0,4.4285714286,7,39,2026-03-20,0.1724137931034483,362241.3793103448,10505000.0,0.005198405822214521,4.4285714286,7.0,1.0,29,0.6017216678143155,0
2748382142,Tất Cổ Cao Nike Dri-FIT Sportswear Everyday Essential Crew Socks (3 Pairs) - White,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,5.0,30,104,2026-03-20,0.6206896551724138,284896.5517241379,8262000.0,0.0,5.0,27.620689655172413,1.0,29,0.9788401702105068,0
2748384119,Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - Black,Giày chạy bộ nam,Thành phố Hồ Chí Minh,Còn hàng,1779000,1789000,0.005589714924538848,4.6533333333,75,298,2026-03-20,0.27586206896551724,493172.4137931034,14302000.0,0.0021202366955147354,4.660626672972414,72.89655172413794,1.0,29,0.7018624063435964,2
2748396080,Tất Cổ Cao Nike Everyday Plus Cushioned Training Crew Socks (3 Pairs) - Black,"Tất, Găng tay thể thao và đồ bảo hộ",Thành phố Hồ Chí Minh,Còn hàng,459000,459000,0.0,4.8909090909,55,255,2026-03-20,0.4827586206896552,221586.2068965517,6426000.0,0.00075125835774923,4.90390020352069,53.3448275862069,1.0,29,1.0562970921090475,2
2748397074,Giày Thể Thao Nike Men's Revolution 7 (Extra Wide) Road Running Shoes - Black,Giày chạy bộ nam,Thành phố Hồ Chí Minh,Còn hàng,1789000,1789000,0.0,4.8095238095,21,98,2026-03-14,0.0,0.0,0.0,0.0,4.8095238095,21.0,0.7647058823529411,17,0.0,0
2748402032,Tất Cổ Cao Nike Men's Everyday Lightweight Training Crew Socks (3 Pairs) - White,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,4.80625,160,962,2026-03-20,1.206896551724138,553620.6896551724,16055000.0,0.00225377507324769,4.823579066348276,154.58620689655172,1.0,29,2.4404231240976517,2
2748411053,Giày Thể Thao Nike Women's Waffle Debut Shoes - White,Giày sneaker nữ,Tây Ninh,Còn hàng,2069000,2069000,0.0,4.3846153846,13,63,2026-03-20,0.06896551724137931,142344.8275862069,4128000.0,0.007299878335361077,4.5842777912,11.413793103448276,1.0,29,0.25788071477756375,0
2748418025,Dép Quai Ngang Nike Women's Calm Slides - Sail,Dép xỏ ngón,Tây Ninh,Còn hàng,1479000,1479000,0.0,4.7647058824,17,79,2026-02-25,0.0,0.0,0.0,0.00450755014649538,4.7647058824,17.0,1.0,6,0.0,0
2748421020,Giày Thể Thao Nike Women's Gamma Force Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2516000,2649000,0.0502076255190638,4.6956521739,23,126,2026-03-20,0.3103448275862069,811206.8965517242,23525000.0,0.009697869072258888,4.731786704037932,22.137931034482758,1.0,29,0.7123125455595853,0
2748424022,Giày Thể Thao Nike Women's Court Vision Low Next Nature Shoes - White,Giày sneaker nữ,Tây Ninh,Còn hàng,2349000,2349000,0.0,4.4,20,94,2026-03-20,0.0,0.0,0.0,0.007266481701677896,4.4,20.0,1.0,29,0.0,0
2862841960,Giày Thể Thao Nike Women's Blazer Low Platform Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2779000,2779000,0.0,5.0,0,0,2026-03-20,0.0,0.0,0.0,0.007258875060490626,,0.0,1.0,29,0.0,0
2862841982,Giày Thể Thao Nike Men's Air Max SC Leather Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,2349000,2349000,0.0,4.8823529412,34,135,2026-02-25,0.0,0.0,0.0,0.0,4.8823529412,34.0,1.0,6,0.0,0
2862841990,Giày Quai Hậu Nike Kids' Sunray Protect 2 Baby/Toddler (Boys') Sandals - Arctic Orange,Giày thể thao,Tây Ninh,Còn hàng,839000,839000,0.0,4.5909090909,22,96,2026-03-20,0.0,0.0,0.0,0.007685668488759197,4.5909090909,22.0,1.0,29,0.0,0
2862845000,Giày Thể Thao Nike Women's Air Max 90 LV8 Shoes - White,Giày thể thao,Thành phố Hồ Chí Minh,Còn hàng,4109000,4109000,0.0,5.0,4,15,2026-03-20,0.034482758620689655,134586.2068965517,3903000.0,0.009004623996106109,5.0,4.0,1.0,29,0.18569533817705183,0
2862854989,Giày Thể Thao Nike Men's Court Vision Low Shoes - Obsidian,Giày sneaker nam,Tây Ninh,Còn hàng,2349000,2349000,0.0,5.0,8,21,2026-03-20,0.06896551724137931,162000.0,4698000.0,0.008308744733635737,5.0,7.103448275862069,0.9310344827586207,29,0.25788071477756375,0
2862856964,Áo Thun Tay Ngắn Nike Dri-FIT Men's Academy Short-Sleeve Soccer Top - Iron Grey,Áo thun thể thao nam,Tây Ninh,Còn hàng,659000,659000,0.0,4.8260869565,23,77,2026-03-20,0.10714285714285714,70607.14285714286,1977000.0,0.002330370691523954,4.817213842035714,21.928571428571427,0.9285714285714286,28,0.314970394174356,0
2862856970,Giày Thể Thao Nike Men's Winflo 11 Road Running Shoes - Photon Dust,Giày chạy bộ nam,Thành phố Hồ Chí Minh,Còn hàng,2929000,2929000,0.0,4.8333333333,18,86,2026-03-20,0.20689655172413793,605655.1724137932,17564000.0,0.00900625139802922,4.833333333299999,18.0,1.0,29,0.6198680933892069,0
2862859942,Áo Thun Tay Ngắn Nike Men's Short-Sleeve Knit Top - Oil Green,Áo thun thể thao nam,Tây Ninh,Còn hàng,1739000,1739000,0.0,5.0,2,12,2026-03-20,0.0,0.0,0.0,0.00019829073387400608,5.0,2.0,1.0,29,0.0,0
2862859949,Giày Thể Thao Nike Men's Initiator Running Shoes - Metallic Silver,Giày chạy bộ nam,Tây Ninh,Còn hàng,2499000,2499000,0.0,4.4583333333,24,113,2026-03-20,0.6551724137931034,1637275.8620689656,47481000.0,0.0,4.386151114465517,21.379310344827587,1.0,29,1.261401206962364,0
2862863887,Giày Thể Thao Nike Women's Interact Run Road Running Shoes - White,Giày chạy bộ nữ,Tây Ninh,Còn hàng,2349000,2349000,0.0,5.0,1,6,2026-03-20,0.0,0.0,0.0,0.0089986935012698,5.0,1.0,1.0,29,0.0,0
2862863910,Tất Nike Sportswear Everyday Essential No-Show Socks (3 Pairs) - Black,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,5.0,11,80,2026-03-20,0.3103448275862069,141758.62068965516,4111000.0,0.00075125835774923,5.0,10.172413793103448,1.0,29,0.7608007189732063,0
2862868867,Giày Thể Thao Nike Men's P-6000 Shoes - White,Giày sneaker nam,Tây Ninh,Còn hàng,2929000,2929000,0.0,5.0,23,62,2026-03-20,0.1724137931034483,500931.0344827586,14527000.0,0.007275638384290272,5.0,21.551724137931036,1.0,29,0.4682006222337797,0
2862871956,Tất Cổ Cao Nike Everyday Plus Cushioned Crew Socks (3 Pairs) - Multi-Color,"Tất, Găng tay thể thao và đồ bảo hộ",Thành phố Hồ Chí Minh,Hết hàng,509000,509000,0.0,5.0,25,112,2026-03-16,0.08,40720.0,1018000.0,0.0007858546168958742,5.0,25.0,0.88,25,0.4,0
2862874851,Giày Thể Thao Nike Men's Air Max Monarch IV Shoes - Black,Giày sneaker nam,Tây Ninh,Còn hàng,1899000,1909000,0.005238344683080147,4.72,25,96,2026-03-14,0.0,0.0,0.0,0.0032662619788617385,4.72,25.0,0.8823529411764706,17,0.0,0
2862875863,Áo Thun Tay Ngắn Nike Men's Liverpool FC Soccer T-Shirt - Gym Red,Áo thun thể thao nam,Tây Ninh,Còn hàng,819000,819000,0.0,5.0,5,20,2026-03-20,0.034482758620689655,28241.379310344826,819000.0,0.0014736221632773356,5.0,5.0,1.0,29,0.18569533817705186,0
2862875871,Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - Pure Platinum,Giày chạy bộ nam,Tây Ninh,Còn hàng,1789000,1789000,0.0,4.8888888889,36,92,2026-03-20,0.034482758620689655,61689.65517241379,1789000.0,0.005782463715040188,4.886918445534483,35.37931034482759,1.0,29,0.18569533817705186,0
2862883826,Giày Thể Thao Nike Women's Air Max Nuaxis Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2649000,2649000,0.0,5.0,3,15,2026-03-20,0.0,0.0,0.0,0.007263638848752294,5.0,3.0,1.0,29,0.0,0
2862883833,Áo Thun Tay Ngắn Nike Women's Sportswear Boxy T-Shirt - Sail,Áo thun thể thao nữ,Tây Ninh,Còn hàng,919000,919000,0.0,5.0,8,36,2026-03-03,0.08333333333333333,76583.33333333333,919000.0,0.0,5.0,8.0,1.0,12,0.2886751345948129,0
2862884746,Tất Nike Everyday Cushioned Training Low Socks (3 Pairs) - White,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,5.0,46,236,2026-03-20,0.1724137931034483,79137.93103448275,2295000.0,0.00075125835774923,5.0,46.0,1.0,29,0.4682006222337797,2
2862886780,Dép Xỏ Ngón Nike Women's Calm Flip Flops - Platinum Violet,Giày thể thao,Tây Ninh,Còn hàng,1479000,1479000,0.0,5.0,5,16,2026-03-20,0.034482758620689655,49965.51724137931,1449000.0,0.008439999067403418,5.0,5.0,1.0,29,0.18569533817705186,0
